<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
BAB,20190729,20.5000,20.5000,20.5000,20.5000,4900
BAB,20190730,20.5000,20.5000,20.5000,20.5000,4800
BAB,20190731,20.5000,20.5000,20.5000,20.5000,5100
BAB,20190801,20.5000,20.5000,20.5000,20.5000,5300
BAB,20190802,20.4000,20.4000,20.4000,20.4000,5400
BAB,20190805,20.4000,20.4000,20.4000,20.4000,5200
BAB,20190806,20.4000,20.4000,20.4000,20.4000,5600
BAB,20190807,20.4000,20.4000,20.4000,20.4000,4300
BAB,20190808,20.4000,20.4000,20.4000,20.4000,4600
BAB,20190809,20.5000,20.5000,20.5000,20.5000,5200
BAB,20190812,20.5000,20.5000,20.5000,20.5000,5300
BAB,20190813,20.4000,20.4000,20.4000,20.4000,5100
BAB,20190814,20.5000,20.5000,20.5000,20.5000,4900
BAB,20190815,20.5000,20.5000,20.5000,20.5000,4100
BAB,20190816,20.5000,20.5000,20.5000,20.5000,5200
BAB,20190819,20.5000,20.5000,20.5000,20.5000,4917
BAB,20190820,20.5000,20.5000,20.5000,20.5000,3200
BAB,20190821,20.5000,20.5000,20.5000,20.5000,4600
BAB,20190822,20.6000,20.6000,20.6000,20.6000,5300
BAB,20190823,20.6000,20.6000,20.6000,20.6000,5600
BAB,20190826,20.5000,20.5000,20.5000,20.5000,4700
BAB,20190827,20.6000,20.6000,20.6000,20.6000,5200
BAB,20190828,20.6000,20.6000,20.6000,20.6000,5400
BAB,20190829,20.6000,20.6000,20.6000,20.6000,4811
BAB,20190830,20.7000,20.7000,20.7000,20.7000,6100
BAB,20190903,20.6000,20.6000,20.6000,20.6000,3400
BAB,20190904,20.6000,20.6000,20.6000,20.6000,4300
BAB,20190905,20.6000,20.6000,20.6000,20.6000,3600
BAB,20190906,20.6000,20.6000,20.6000,20.6000,5200
BAB,20190909,20.6000,20.6000,20.6000,20.6000,4700
BAB,20190910,20.6000,20.6000,20.6000,20.6000,4900
BAB,20190911,20.5000,20.5000,20.5000,20.5000,4200
BAB,20190912,20.5000,20.5000,20.5000,20.5000,3400
BAB,20190913,20.6000,20.6000,20.6000,20.6000,5700
BAB,20190916,20.7000,20.7000,20.7000,20.7000,3700
BAB,20190917,20.7000,20.7000,20.7000,20.7000,3700
BAB,20190918,20.7000,20.7000,20.7000,20.7000,4200
BAB,20190919,20.7000,20.7000,20.7000,20.7000,4604
BAB,20190920,20.8000,20.8000,20.8000,20.8000,5600
BAB,20190923,20.8000,20.8000,20.8000,20.8000,3900
BAB,20190924,20.8000,20.8000,20.8000,20.8000,3400
BAB,20190925,20.9000,20.9000,20.9000,20.9000,3800
BAB,20190926,17.8000,17.8000,17.8000,17.8000,3600
BAB,20190927,17.9000,17.9000,17.9000,17.9000,5406
BAB,20190930,18.0000,18.0000,18.0000,18.0000,4300
BAB,20191001,18.0000,18.0000,18.0000,18.0000,3200
BAB,20191002,18.0000,18.0000,18.0000,18.0000,3600
BAB,20191003,18.0000,18.0000,18.0000,18.0000,3500
BAB,20191004,18.1000,18.1000,18.1000,18.1000,5100
