<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
LPB,20190625,5.3055,5.3055,5.2384,5.2384,213648
LPB,20190626,5.2384,5.3055,5.2384,5.2384,112413
LPB,20190627,5.2384,5.2384,5.1712,5.2384,385951
LPB,20190628,5.1712,5.2384,5.1712,5.2384,210646
LPB,20190701,5.2384,5.3055,5.2384,5.3055,139991
LPB,20190702,5.2384,5.4399,5.2384,5.4399,750760
LPB,20190703,5.3727,5.3727,5.3055,5.3055,199872
LPB,20190704,5.3727,5.3727,5.3055,5.3055,158883
LPB,20190705,5.3055,5.3727,5.3055,5.3727,397718
LPB,20190708,5.3055,5.4399,5.3055,5.3727,383837
LPB,20190709,5.3727,5.4399,5.3055,5.3727,333027
LPB,20190710,5.3055,5.3727,5.3055,5.3727,418206
LPB,20190711,5.3727,5.4399,5.3727,5.3727,175299
LPB,20190712,5.3727,5.5070,5.3727,5.4399,335464
LPB,20190715,5.4399,5.4399,5.3055,5.3727,511508
LPB,20190716,5.3727,5.3727,5.3055,5.3055,993512
LPB,20190717,5.3055,5.3727,5.2384,5.3055,745546
LPB,20190718,5.3055,5.3727,5.2384,5.2384,231028
LPB,20190719,5.3055,5.3727,5.2384,5.3055,1035303
LPB,20190722,5.3055,5.3727,5.2384,5.3055,499196
LPB,20190723,5.3727,5.8428,5.3055,5.6413,1904975
LPB,20190724,5.7085,5.7085,5.5742,5.6413,513410
LPB,20190725,5.5742,5.6413,5.5070,5.5742,612827
LPB,20190726,5.5742,5.5742,5.4399,5.4399,729523
LPB,20190729,5.4399,5.5742,5.4399,5.4399,351691
LPB,20190730,5.5070,5.5070,5.3727,5.3727,252640
LPB,20190731,5.3727,5.5070,5.3727,5.5070,286304
LPB,20190801,5.4399,5.4399,5.3727,5.3727,295982
LPB,20190802,5.3727,5.4399,5.3055,5.3727,416773
LPB,20190805,5.4399,5.4399,5.3055,5.3055,617279
LPB,20190806,5.3055,5.3055,5.1712,5.3055,423608
LPB,20190807,5.2384,5.3727,5.2384,5.3727,307512
LPB,20190808,5.3055,5.3055,5.2384,5.3055,315094
LPB,20190809,5.3055,5.3055,5.2384,5.2384,329273
LPB,20190812,5.3055,5.3055,5.2384,5.3055,32070
LPB,20190813,5.2384,5.3055,5.2384,5.2384,291757
LPB,20190814,4.7011,5.3055,4.7011,5.2384,249966
LPB,20190815,5.2384,5.2384,5.0369,5.2384,465705
LPB,20190816,5.1712,5.2384,5.1712,5.2384,337885
LPB,20190819,5.2384,5.2384,5.1712,5.1712,281301
LPB,20190820,5.1712,5.2384,5.1712,5.2384,733559
LPB,20190821,5.1712,5.2384,5.1712,5.2384,357802
LPB,20190822,5.2384,5.2384,5.1712,5.2384,218677
LPB,20190823,5.1712,5.2384,5.1712,5.2384,561384
LPB,20190826,5.2384,5.2384,5.1712,5.1712,288739
LPB,20190827,5.1712,5.2384,5.1712,5.1712,501713
LPB,20190828,5.1712,5.2384,5.1712,5.1712,163989
LPB,20190829,5.1712,5.2384,5.0369,5.1712,852265
LPB,20190830,5.1712,5.2384,5.1712,5.1712,154885
LPB,20190903,5.1712,5.1712,5.1041,5.1712,309956
LPB,20190904,5.1041,5.1712,5.0369,5.1712,357430
LPB,20190905,5.1041,5.1712,5.0369,5.1041,252523
LPB,20190906,5.1041,5.1041,4.9697,5.0369,343244
LPB,20190909,5.0369,5.1041,5.0369,5.0369,142497
LPB,20190910,5.1041,5.1041,4.9697,4.9697,302948
LPB,20190911,4.9697,5.0369,4.9697,5.0369,113573
LPB,20190912,4.9697,5.0369,4.9697,4.9697,126819
LPB,20190913,4.9697,5.1041,4.9697,5.1041,221883
LPB,20190916,5.0369,5.1712,5.0369,5.1041,247882
LPB,20190917,5.1041,5.1041,5.0369,5.1041,73045
LPB,20190918,5.1041,5.1712,5.0369,5.1041,189310
LPB,20190919,5.1041,5.1712,5.0369,5.1712,209272
LPB,20190920,5.1712,5.2384,5.1041,5.1712,300225
LPB,20190923,5.1712,5.1712,5.0369,5.1041,127624
LPB,20190924,5.1041,5.1041,5.0369,5.0369,425269
LPB,20190925,5.0369,5.0369,4.9697,5.0369,152507
LPB,20190926,5.0369,5.1041,5.0369,5.1041,330845
LPB,20190927,5.1041,5.1712,5.0369,5.1041,730157
LPB,20190930,5.1041,5.1041,5.0369,5.0369,286372
LPB,20191001,5.1041,5.1041,4.9697,5.1041,1366876
LPB,20191002,5.0369,5.1041,4.9026,4.9697,1376581
LPB,20191003,4.9026,4.9697,4.8354,4.9026,638899
LPB,20191004,4.9026,4.9697,4.8354,4.9026,339073
LPB,20191007,4.9026,4.9697,4.8354,4.9026,237816
LPB,20191008,4.9026,4.9697,4.8354,4.9026,459853
LPB,20191009,4.9026,4.9697,4.9026,4.9026,293366
LPB,20191010,4.9026,4.9026,4.8354,4.9026,160075
LPB,20191011,4.9026,5.1712,4.9026,5.1712,1229265
LPB,20191014,5.1041,5.2384,5.0369,5.1712,617738
LPB,20191015,5.1712,5.2384,5.0369,5.1712,478290
LPB,20191016,5.1041,5.1712,5.0369,5.0369,235585
LPB,20191017,5.1041,5.3055,5.1041,5.1712,2272959
LPB,20191018,5.2384,5.2384,5.0369,5.1712,515749
LPB,20191021,5.1712,5.1712,4.9697,5.0369,492265
LPB,20191022,5.1041,5.1041,4.9697,5.0369,525030
LPB,20191023,5.0369,5.0369,4.9697,4.9697,690496
LPB,20191024,4.9697,5.0369,4.9026,4.9697,627417
LPB,20191025,5.0369,5.0369,4.9026,4.9697,303005
LPB,20191028,4.9026,5.0369,4.9026,4.9697,218652
LPB,20191029,4.9697,5.1041,4.9697,5.0369,713149
LPB,20191030,5.0369,5.1041,4.9697,5.1041,480190
LPB,20191031,5.1041,5.1712,5.0369,5.1041,476794
LPB,20191101,5.1041,5.1041,5.0369,5.0369,514198
LPB,20191104,5.1041,5.1712,5.0369,5.1712,491190
LPB,20191105,5.1041,5.1712,5.0369,5.1041,566190
LPB,20191106,5.1041,5.2384,5.0369,5.1712,1313025
LPB,20191107,5.1712,5.2384,5.1041,5.1712,148191
LPB,20191108,5.1712,5.2384,5.1041,5.1712,362850
LPB,20191111,5.1712,5.1712,5.0369,5.1712,962988
LPB,20191112,5.1041,5.4399,5.1041,5.4399,2334485
LPB,20191113,5.3727,5.5070,5.3055,5.3727,461755
LPB,20191114,5.3727,5.5070,5.3727,5.3727,449830
LPB,20191115,5.4399,5.4399,5.3055,5.4399,295010
LPB,20191118,5.3727,5.3727,5.3055,5.3727,548422
LPB,20191119,5.3055,5.3727,5.3055,5.3727,343745
LPB,20191120,5.3055,5.3727,5.2384,5.3727,551914
LPB,20191121,5.3055,5.3055,5.1712,5.2384,195219
LPB,20191122,5.1712,5.1712,5.1041,5.1712,295130
LPB,20191125,5.0369,5.1712,5.0369,5.1712,95131
LPB,20191126,5.1041,5.1712,5.1041,5.1712,80281
LPB,20191127,5.1712,5.1712,5.1041,5.1712,221184
LPB,20191128,5.1712,5.1712,5.0369,5.1712,386443
LPB,20191129,5.1041,5.1712,5.0369,5.1712,129878
LPB,20191202,5.1712,5.1712,4.9697,5.0369,194505
LPB,20191203,5.0369,5.0369,4.8354,4.9697,656380
LPB,20191204,4.9697,5.0369,4.9026,4.9697,383657
LPB,20191205,4.9697,5.0369,4.9026,4.9697,188340
LPB,20191206,5.0369,5.0369,4.9026,4.9697,149163
LPB,20191209,4.9697,4.9697,4.9026,4.9026,101034
LPB,20191210,4.9697,4.9697,4.9026,4.9026,184454
LPB,20191211,4.9026,4.9697,4.9026,4.9026,107886
LPB,20191212,4.9026,4.9697,4.9026,4.9697,121005
LPB,20191213,4.9697,5.0369,4.9697,5.0369,287034
LPB,20191216,4.9697,4.9697,4.9026,4.9697,648599
LPB,20191217,4.9697,4.9697,4.8354,4.9026,329827
LPB,20191218,4.9026,4.9697,4.8354,4.8354,70497
LPB,20191219,4.9026,4.9026,4.8354,4.8354,213335
LPB,20191220,4.8354,4.9697,4.8354,4.9697,333872
LPB,20191223,4.9697,4.9697,4.9026,4.9697,505714
LPB,20191224,4.9697,4.9697,4.8354,4.9026,480865
LPB,20191225,4.9026,4.9697,4.9026,4.9026,178309
LPB,20191226,4.9697,4.9697,4.9026,4.9026,36832
LPB,20191227,4.9697,5.5070,4.9697,5.0369,675114
LPB,20191230,5.1041,5.5742,5.1041,5.1041,672946
LPB,20191231,5.1712,5.5742,5.1041,5.1712,848279
LPB,20200102,5.1041,5.2384,4.9697,5.1041,416346
LPB,20200103,5.1041,5.1041,5.0369,5.1041,79257
LPB,20200106,5.0369,5.0369,4.9697,4.9697,118620
LPB,20200107,4.9697,5.0369,4.9026,4.9697,144955
LPB,20200108,4.9026,4.9697,4.9026,4.9697,197038
LPB,20200109,4.9026,5.0369,4.9026,4.9697,310444
LPB,20200110,4.9697,5.1712,4.9697,5.1712,495515
LPB,20200113,5.1041,5.1712,5.1041,5.1041,198130
LPB,20200114,5.1041,5.1712,5.0369,5.1041,487555
LPB,20200115,5.1041,5.1041,5.0369,5.1041,566760
LPB,20200116,5.1041,5.1712,5.0369,5.1712,493302
LPB,20200117,5.1041,5.2384,5.1041,5.1712,636570
LPB,20200120,5.1712,5.3055,5.1041,5.2384,744140
LPB,20200121,5.2384,5.3055,5.2384,5.2384,546545
LPB,20200122,5.3727,5.3727,5.2384,5.3727,410662
LPB,20200130,5.3055,5.3727,5.1041,5.1041,1097030
LPB,20200131,5.1041,5.1712,4.9026,4.9697,1697740
LPB,20200203,4.9697,4.9697,4.6340,4.8354,2169576
LPB,20200204,4.8354,5.0369,4.8354,5.0369,783597
LPB,20200205,5.5047,5.5047,5.0643,5.1377,2219653
LPB,20200206,5.1377,5.3579,5.0643,5.2111,1525378
LPB,20200207,5.2111,5.2845,5.0643,5.2845,1486586
LPB,20200210,5.2845,5.2845,5.1377,5.1377,523143
LPB,20200211,5.2111,5.2845,5.1377,5.2111,778552
LPB,20200212,5.1377,5.2111,5.1377,5.1377,1231874
LPB,20200213,5.0643,5.2111,5.0643,5.1377,1410681
LPB,20200214,5.1377,5.5047,5.0643,5.4313,2780776
LPB,20200217,5.4313,5.5047,5.2845,5.4313,1340603
LPB,20200218,5.3579,5.4313,5.2111,5.2845,1317677
LPB,20200219,5.2111,5.2845,5.2111,5.2111,372128
LPB,20200220,5.2111,5.2845,5.1377,5.2111,1820975
LPB,20200221,5.2111,5.2111,4.9909,5.1377,1203744
LPB,20200224,5.0643,5.1377,4.8441,4.9175,1904465
LPB,20200225,4.8441,4.9909,4.8441,4.9175,1763709
LPB,20200226,4.9175,5.0643,4.9175,5.0643,542375
LPB,20200227,4.9909,5.2111,4.9909,5.2111,985927
LPB,20200228,5.1377,5.2111,4.9909,5.2111,3306812
LPB,20200302,5.2111,5.7983,5.0643,5.7983,8209563
LPB,20200303,5.8716,6.3854,5.7983,6.3854,3685507
LPB,20200304,7.2662,7.2662,6.4588,6.6056,7176240
LPB,20200305,6.6056,6.6790,6.2386,6.3854,5784282
LPB,20200306,6.3854,6.4588,5.9450,6.2386,3136749
LPB,20200309,6.0184,6.0184,5.2845,5.2845,6014031
LPB,20200310,4.7707,5.7249,4.7707,5.5781,4247181
LPB,20200311,5.6515,5.7983,5.2845,5.5047,3315439
LPB,20200312,5.4313,5.4313,5.1377,5.2845,3955543
LPB,20200313,5.1377,5.2845,4.8441,5.2111,4100928
LPB,20200316,5.2845,5.2845,4.9909,5.0643,2630457
LPB,20200317,5.0643,5.2111,4.8441,5.1377,1784834
LPB,20200318,5.2111,5.2111,4.9909,5.0643,3207888
LPB,20200319,5.0643,5.1377,4.9175,4.9909,1521993
LPB,20200320,5.0643,5.0643,4.8441,4.9909,1231949
LPB,20200323,4.7707,4.9175,4.1835,4.3303,8131405
LPB,20200324,4.2569,4.5505,4.1835,4.4771,2590936
LPB,20200325,4.5505,4.7707,4.5505,4.6973,3116157
LPB,20200326,4.6239,4.6973,4.3303,4.4037,2564185
LPB,20200327,4.4037,4.5505,4.4037,4.4037,2121890
LPB,20200330,4.4037,4.4037,3.8900,4.1102,2334334
LPB,20200331,4.1102,4.3303,3.9634,4.1102,2241165
LPB,20200401,4.0368,4.5505,4.0368,4.4771,3814282
LPB,20200403,4.4771,4.5505,4.3303,4.4037,3154772
LPB,20200406,4.4771,4.8441,4.4771,4.7707,4070248
LPB,20200407,4.8441,4.9175,4.6239,4.6973,1605253
LPB,20200408,4.6239,4.6973,4.4771,4.6239,2262367
LPB,20200409,4.6239,4.9175,4.6239,4.7707,4539160
LPB,20200410,4.7707,4.8441,4.6973,4.7707,1626554
LPB,20200413,4.6239,4.9175,4.6239,4.8441,2774800
LPB,20200414,4.7707,4.8441,4.6239,4.7707,1755932
LPB,20200415,4.7707,5.3579,4.6973,5.2111,5284718
LPB,20200416,5.2111,5.4313,5.1377,5.2845,4387633
LPB,20200417,5.3579,5.8716,5.2111,5.3579,2625533
LPB,20200420,5.3579,5.3579,5.0643,5.2111,3595700
LPB,20200421,5.1377,5.2111,4.7707,4.9175,4379322
LPB,20200422,4.8441,5.2111,4.8441,5.0643,2899672
LPB,20200423,5.1377,5.2845,5.0643,5.1377,2012076
LPB,20200424,5.1377,5.1377,4.9909,5.0643,1877900
LPB,20200427,5.0643,5.1377,4.9175,5.0643,3097311
LPB,20200428,4.9909,5.2111,4.9175,5.1377,1848906
LPB,20200429,5.1377,5.2111,5.0643,5.1377,1750041
LPB,20200504,5.1377,5.2845,5.0643,5.2111,2501400
LPB,20200505,5.2111,5.2845,5.0643,5.2111,677800
LPB,20200506,5.1377,5.2111,5.0643,5.2111,1347300
LPB,20200507,5.2111,5.2845,5.1377,5.2111,2082500
LPB,20200508,5.2845,5.5047,5.2111,5.4313,8446632
LPB,20200511,5.5047,5.7983,5.3579,5.7249,4334388
LPB,20200512,5.7249,5.7249,5.5047,5.7249,2067185
LPB,20200513,5.6515,5.7249,5.5047,5.6515,4240561
LPB,20200514,5.5781,5.6515,5.5047,5.5047,2562010
LPB,20200515,5.5047,5.5781,5.3579,5.4313,2311012
LPB,20200518,5.4313,5.4313,5.2845,5.4313,1762092
LPB,20200519,5.4313,5.6515,5.3579,5.6515,3790231
LPB,20200520,5.6515,5.6515,5.4313,5.5781,2565542
LPB,20200521,5.5781,5.5781,5.4313,5.5781,1888265
LPB,20200522,5.5781,5.7249,5.4313,5.5781,3827220
LPB,20200525,5.5781,5.6515,5.5047,5.6515,2056484
LPB,20200526,5.5781,5.6515,5.5781,5.6515,1559011
LPB,20200527,5.6515,6.0184,5.6515,5.7249,8083646
LPB,20200528,5.7249,5.8716,5.6515,5.7983,1471180
LPB,20200529,5.7983,5.7983,5.6515,5.7983,984369
LPB,20200601,5.7983,5.9450,5.6515,5.8716,6377627
LPB,20200602,5.8716,6.6056,5.8716,6.3854,18040091
LPB,20200603,6.3854,6.5322,5.3579,6.3854,2630169
LPB,20200604,6.3854,6.5322,6.3120,6.3854,4788944
LPB,20200605,6.3854,6.4588,5.5047,6.4588,4415904
LPB,20200608,6.4588,7.0460,6.4588,6.9726,10915143
LPB,20200609,6.9726,7.1194,6.2386,6.8992,5781602
LPB,20200610,6.8992,6.9726,6.6056,6.8992,7693618
LPB,20200611,6.8992,6.9726,6.2386,6.3854,13622102
LPB,20200612,6.2386,6.3854,5.9450,6.3854,5398996
LPB,20200615,6.3854,6.8992,6.3854,6.6056,14299534
LPB,20200616,6.6790,6.9726,6.5322,6.6056,6169634
LPB,20200617,6.6056,6.6790,6.3854,6.5322,4600149
LPB,20200618,6.4588,6.5322,6.3120,6.3854,2877300
LPB,20200619,6.3854,6.6056,6.3854,6.5322,4116862
LPB,20200622,6.5322,6.7524,6.4588,6.6056,6715862
LPB,20200623,6.6790,6.6790,6.4588,6.6056,3643448
LPB,20200624,6.5322,6.6056,6.3854,6.4588,3219226
LPB,20200625,6.3854,6.4588,6.2386,6.4588,3199133
LPB,20200626,6.3854,6.6056,6.3120,6.4588,3708467
LPB,20200629,6.4588,6.4588,5.8716,6.1652,5609866
LPB,20200630,6.0918,6.2386,5.7983,6.0184,5392704
LPB,20200701,6.0184,6.1652,5.8716,6.1652,2438857
LPB,20200702,6.0918,6.1652,5.9450,6.0184,1957884
LPB,20200703,6.0184,6.0918,5.9450,6.0184,887057
LPB,20200706,6.0184,6.3120,6.0184,6.3120,4032779
LPB,20200707,6.3120,6.3854,5.3579,6.2386,2855108
LPB,20200708,6.1652,6.2386,6.0918,6.2386,1793158
LPB,20200709,6.2386,6.4588,6.2386,6.4588,5805693
LPB,20200710,6.3854,6.4588,5.4313,6.3854,2967223
LPB,20200713,6.3854,6.4588,6.2386,6.3120,2288164
LPB,20200714,6.3120,6.4588,5.8716,6.2386,2090593
LPB,20200715,6.3120,6.3854,6.2386,6.3120,1659817
LPB,20200716,6.3120,6.3854,5.4313,6.3120,801727
LPB,20200717,6.3120,6.5322,6.3120,6.5322,7165100
LPB,20200720,6.5322,6.5322,6.3854,6.4588,1876129
LPB,20200721,6.4588,6.4588,5.5047,6.4588,2486789
LPB,20200722,6.3854,6.8992,6.3854,6.6790,13590500
LPB,20200723,6.6790,6.6790,6.5322,6.6790,3482700
LPB,20200724,6.6056,6.6056,6.1652,6.3120,7880000
LPB,20200727,6.0918,6.3120,5.6515,5.7249,14601528
LPB,20200728,5.7983,6.3120,5.7249,6.2386,5707558
LPB,20200729,6.2386,6.2386,5.7249,5.8716,7018959
LPB,20200730,5.8716,6.7524,5.8716,5.9450,5515794
LPB,20200731,5.9450,6.0918,5.8716,6.0184,6758575
LPB,20200803,5.9450,6.2386,5.9450,6.1652,4466500
LPB,20200804,6.2386,6.8258,6.1652,6.3120,4718516
LPB,20200805,6.3120,6.3120,6.1652,6.2386,8051717
LPB,20200806,6.2386,6.2386,6.0918,6.1652,4177490
LPB,20200807,6.1652,6.9726,6.0918,6.1652,3033424
LPB,20200810,5.9450,6.3854,5.9450,6.3120,4700583
LPB,20200811,6.3120,6.6056,6.2386,6.4588,10802059
LPB,20200812,6.4588,7.2662,6.3120,6.4588,3965726
LPB,20200813,6.4588,6.4588,6.3120,6.3854,3893016
LPB,20200814,6.3854,6.4588,6.3120,6.4588,4218937
LPB,20200817,6.3854,6.4588,6.3120,6.4588,5291654
LPB,20200818,6.4588,7.1194,6.3854,6.5322,6386540
LPB,20200819,6.5322,6.6056,6.4588,6.6056,1927291
LPB,20200820,6.6056,6.6790,6.4588,6.5322,4106909
LPB,20200821,6.5322,6.7304,6.4588,6.6056,11612065
LPB,20200824,6.6056,6.8258,6.5322,6.7524,7331529
LPB,20200825,6.8258,7.1928,6.6790,6.7524,4949837
LPB,20200826,6.7524,6.7744,6.6056,6.6790,6326148
LPB,20200827,6.6056,6.7524,6.6056,6.7524,3354994
LPB,20200828,6.7524,7.3396,6.6790,6.7524,4033620
LPB,20200831,6.7524,6.8258,6.6056,6.7524,5371176
LPB,20200901,6.6790,6.7524,6.6056,6.7524,2448458
LPB,20200903,6.6790,7.3396,6.6790,6.8258,5321528
LPB,20200904,6.7524,6.7524,6.6056,6.7524,3511267
LPB,20200907,6.7524,6.7524,6.6056,6.6056,4384393
LPB,20200908,6.6056,7.3396,6.5322,6.6790,4529048
LPB,20200909,6.6056,6.7524,6.4588,6.6790,5216650
LPB,20200910,6.6790,6.7524,6.6056,6.6790,2050839
LPB,20200911,6.6790,6.7524,6.6056,6.7524,2014398
LPB,20200914,6.6790,7.4130,6.6790,7.2662,16604438
LPB,20200915,7.1194,7.4130,7.1194,7.1928,6308064
LPB,20200916,7.2662,7.3396,7.1194,7.2662,4798971
LPB,20200917,7.2662,7.5597,7.1928,7.4130,12331748
LPB,20200918,7.4130,7.6331,7.3396,7.6331,7918265
LPB,20200921,7.6331,8.0001,7.5597,7.9267,16941965
LPB,20200922,7.8533,8.0001,7.7065,7.8533,15163068
LPB,20200923,7.9267,8.0001,7.3396,7.8533,7112540
LPB,20200924,7.7799,7.8533,6.6790,7.7799,6878745
LPB,20200925,7.7799,8.2203,7.7065,8.0735,16958500
LPB,20200928,8.0001,8.4405,8.0001,8.4405,9448762
LPB,20200929,8.2937,8.5139,8.2203,8.2937,8009506
LPB,20200930,8.2937,8.3671,8.1469,8.3671,10445074
LPB,20201001,8.3671,8.8075,7.1194,8.7341,16953172
LPB,20201002,8.7341,8.7341,8.3671,8.7341,14972341
LPB,20201005,8.7341,8.7341,8.5873,8.7341,6089300
LPB,20201006,8.7341,9.9084,8.5139,8.6607,9318306
LPB,20201007,8.6607,8.6607,8.4405,8.5139,6106403
LPB,20201008,8.5139,9.7616,8.2937,8.3671,9429522
LPB,20201009,8.4405,8.5873,8.3671,8.5873,4780157
LPB,20201012,8.5873,8.7341,8.4405,8.5139,6407201
LPB,20201013,8.5139,8.5873,8.4405,8.5873,3944200
LPB,20201014,8.5873,8.7341,8.4405,8.7341,16282300
LPB,20201015,8.7341,9.4680,8.6607,9.1744,33250662
LPB,20201016,9.4680,9.4680,9.1011,9.2478,10597600
LPB,20201019,9.2478,9.3946,9.1744,9.2478,10097600
LPB,20201020,9.2478,9.2478,8.8809,9.1011,14759700
LPB,20201021,9.1011,10.3488,7.7065,9.1011,13085487
LPB,20201022,9.1011,9.2478,8.9543,9.1011,6918227
LPB,20201023,9.1011,9.2478,9.0277,9.1744,11020702
LPB,20201026,9.1744,9.1744,9.0277,9.0277,0
LPB,20201027,9.0277,9.0277,9.0277,9.0277,0
LPB,20201028,9.0277,9.0277,9.0277,9.0277,0
LPB,20201029,9.0277,9.0277,9.0277,9.0277,0
LPB,20201030,9.0277,9.0277,9.0277,9.0277,0
LPB,20201102,9.0277,9.0277,9.0277,9.0277,0
LPB,20201103,9.0277,9.0277,9.0277,9.0277,0
LPB,20201104,9.0277,9.0277,9.0277,9.0277,0
LPB,20201105,9.0277,9.0277,9.0277,9.0277,0
LPB,20201106,9.0277,9.0277,8.6607,8.6607,0
LPB,20201109,9.2478,9.4680,9.0277,9.0644,11604700
LPB,20201110,9.1744,9.1744,8.6974,8.7341,11107830
LPB,20201111,8.7341,8.7708,8.4772,8.6240,7614050
LPB,20201112,8.5506,8.6240,8.4772,8.5139,7167760
LPB,20201113,8.5139,8.9543,8.5139,8.9176,7041560
LPB,20201116,8.9910,9.0277,8.6974,8.6974,7407110
LPB,20201117,8.7708,8.8075,8.6974,8.7341,4317120
LPB,20201118,8.7341,8.7708,8.6607,8.7708,5542510
LPB,20201119,8.7708,8.8809,8.7341,8.7708,5461410
LPB,20201120,8.8075,9.0277,8.7341,8.9543,6447420
LPB,20201123,8.9543,8.9543,8.8442,8.8809,4513270
LPB,20201124,8.9543,8.9910,8.8075,8.8809,6562520
LPB,20201125,8.9910,9.0277,8.8809,9.0277,8214750
LPB,20201126,9.0277,9.0277,8.9176,8.9910,3867500
LPB,20201127,9.0277,9.0277,8.9176,8.9910,7737230
LPB,20201130,8.9910,9.2478,8.9543,9.1377,13267960
LPB,20201201,9.2478,9.2478,8.9910,9.2478,10367050
LPB,20201202,9.3946,9.4680,9.3212,9.3212,13659030
LPB,20201203,9.6075,9.7689,9.5267,9.5671,13241160
LPB,20201204,9.5267,9.5671,9.3653,9.4056,8481830
LPB,20201207,9.4460,9.4460,9.3249,9.4460,7669350
LPB,20201208,9.4460,9.4864,9.3653,9.4056,6677910
LPB,20201209,9.4056,9.6478,9.4056,9.5671,10123510
LPB,20201210,9.4460,9.6075,9.4056,9.4460,9261130
LPB,20201211,9.4460,9.5267,9.3653,9.5267,4937270
LPB,20201214,9.5671,9.6478,9.4864,9.5671,8880680
LPB,20201215,9.4460,9.5671,9.4460,9.4460,7906930
LPB,20201216,9.4864,9.8497,9.4460,9.7286,18583680
LPB,20201217,9.7689,9.7689,9.6075,9.6478,6939090
LPB,20201218,9.7286,9.7286,9.6075,9.7286,8621850
LPB,20201221,9.7689,10.0111,9.7286,9.9708,13474080
LPB,20201222,10.4148,10.4956,9.8900,10.4148,14620100
LPB,20201223,10.4956,10.4956,10.0919,10.1726,8754160
LPB,20201224,10.2130,10.2533,9.5671,9.9304,10547250
LPB,20201225,10.0111,10.0919,9.7286,10.0111,9593780
LPB,20201228,10.2533,10.2533,9.9304,10.0111,7639610
LPB,20201229,9.9708,10.0919,9.9304,9.9708,6375260
LPB,20201230,9.9708,10.0919,9.9304,9.9708,5619740
LPB,20201231,10.0111,10.0919,9.9304,10.0111,6396760
LPB,20210104,10.1322,10.2533,10.0919,10.2130,8814700
LPB,20210105,10.1726,10.8992,10.1322,10.8992,24349300
LPB,20210106,11.3029,11.4644,11.0203,11.3029,16644800
LPB,20210107,11.3029,11.3433,10.9800,11.2222,9246000
LPB,20210108,11.2222,11.5047,11.1011,11.3433,19580100
LPB,20210111,11.2222,11.4644,11.0607,11.2222,23446200
LPB,20210112,11.1414,11.1818,10.9396,11.0607,13021500
LPB,20210113,11.1011,11.4240,11.1011,11.2222,14249500
LPB,20210114,11.3029,11.6258,11.1818,11.6258,14964800
LPB,20210115,11.7066,12.2314,11.7066,12.0699,16530300
LPB,20210118,12.1910,12.2717,11.9084,11.9084,13224100
LPB,20210119,11.7873,11.8680,11.1011,11.1414,17853400
LPB,20210120,11.1414,11.2625,10.3744,11.1414,15018300
LPB,20210121,11.4644,11.5047,11.1818,11.4644,8957600
LPB,20210122,11.5047,11.6662,11.4240,11.5855,15290300
LPB,20210125,11.5451,11.6662,11.4240,11.5451,9574400
LPB,20210126,11.4644,11.4644,10.8992,11.1818,10126700
LPB,20210127,11.1414,11.3433,10.8185,10.8992,9796200
LPB,20210128,10.1726,10.4552,10.1726,10.1726,12732500
LPB,20210129,9.5267,10.6167,9.5267,10.2130,11086300
LPB,20210201,10.0515,10.2937,9.6478,9.6882,8298100
LPB,20210202,9.5267,10.0919,9.3653,10.0111,7866100
LPB,20210203,10.2533,10.6974,10.0111,10.6974,9285600
LPB,20210204,10.6974,10.8992,10.5359,10.7781,6158100
LPB,20210205,10.7378,11.3029,10.7378,11.3029,8748700
LPB,20210208,11.4240,12.0295,11.3029,11.4240,17862700
LPB,20210209,11.5047,11.9488,11.5047,11.8680,11482300
LPB,20210217,11.9891,12.2717,11.8680,11.9891,11925100
LPB,20210218,11.8277,12.0699,11.7873,11.8277,8353900
LPB,20210219,11.8680,12.1910,11.6662,11.8680,12657400
LPB,20210222,11.9084,12.0295,11.7469,11.8680,15463000
LPB,20210223,11.8680,11.9084,11.6662,11.7873,14798200
LPB,20210224,11.7873,11.9084,11.5451,11.5451,13175700
LPB,20210225,11.6258,11.8277,11.5451,11.7873,10131400
LPB,20210226,11.6258,11.9488,11.5451,11.8680,9315300
LPB,20210301,12.0295,12.6754,12.0295,12.6754,36421300
LPB,20210302,13.0791,13.2405,12.7158,12.9983,13665000
LPB,20210303,12.9176,13.0791,12.7965,12.8772,9087400
LPB,20210304,12.8772,12.9983,12.1910,12.5139,17022800
LPB,20210305,12.3121,12.8369,12.2314,12.7158,11077600
LPB,20210308,12.9176,12.9176,12.5947,12.6754,8146600
LPB,20210309,12.5139,12.8772,12.3928,12.6754,8925400
LPB,20210310,12.6754,13.1194,12.6350,12.8772,12470100
LPB,20210311,12.9580,13.0791,12.8369,12.9580,8092200
LPB,20210312,12.9983,13.4020,12.9580,13.3213,19801800
LPB,20210315,13.3213,13.3616,13.1194,13.2002,7894300
LPB,20210316,13.0387,13.2405,12.8772,13.0387,9225100
LPB,20210317,13.1194,13.2002,12.9580,13.1194,8451500
LPB,20210318,13.3213,13.3213,13.1194,13.1598,8065800
LPB,20210319,13.0791,13.2809,13.0791,13.1598,5349800
LPB,20210322,13.1598,13.6442,13.1194,13.1598,13718400
LPB,20210323,13.2002,13.3213,13.0791,13.1194,12019100
LPB,20210324,12.9176,13.1598,12.8772,12.9176,9246200
LPB,20210325,12.9983,13.0791,12.7965,12.8772,9473900
