<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
SHB,20090309,8.0000,8.5000,8.0000,8.0000,0
SHB,20090310,8.0000,8.5000,8.0000,8.0000,0
SHB,20090311,8.0000,8.5000,8.0000,8.0000,0
SHB,20090312,8.0000,8.5000,8.0000,8.0000,0
SHB,20090313,8.0000,8.0000,7.0000,7.5000,0
SHB,20090316,7.5000,8.0000,7.0000,7.5000,0
SHB,20090317,7.5000,8.0000,7.0000,7.5000,0
SHB,20090318,7.5000,8.0000,7.0000,7.5000,0
SHB,20090319,7.5000,8.0000,7.0000,7.5000,0
SHB,20090320,7.5000,8.0000,7.0000,7.5000,0
SHB,20090323,7.5000,8.0000,7.0000,7.5000,0
SHB,20090324,7.5000,8.0000,7.0000,7.5000,0
SHB,20090325,7.5000,8.0000,7.0000,7.5000,0
SHB,20090326,7.5000,8.0000,7.0000,7.5000,0
SHB,20090327,7.5000,8.0000,7.0000,7.5000,0
SHB,20090330,7.5000,8.0000,7.0000,7.5000,0
SHB,20090331,7.5000,8.0000,7.0000,7.5000,0
SHB,20090401,7.5000,8.0000,7.0000,7.5000,0
SHB,20090402,7.5000,8.0000,7.0000,7.5000,0
SHB,20090403,7.5000,9.0000,7.5000,8.2000,0
SHB,20090407,8.2000,8.2000,7.0000,7.5000,0
SHB,20090408,7.5000,9.0000,7.5000,8.8000,0
SHB,20090409,8.8000,9.0000,8.0000,8.3000,0
SHB,20090410,8.3000,9.0000,8.0000,8.5000,0
SHB,20090413,8.5000,90.0000,8.5000,9.0000,0
SHB,20090414,9.0000,90.0000,9.0000,9.0000,0
SHB,20090415,9.0000,90.0000,9.0000,9.0000,0
SHB,20090416,9.0000,10.0000,9.0000,10.0000,0
SHB,20090417,10.0000,10.0000,9.0000,10.0000,0
SHB,20090420,13.9000,15.3000,13.6000,15.2000,2079300
SHB,20090421,15.1000,15.4000,14.1000,15.4000,769000
SHB,20090422,16.1000,16.1000,16.1000,16.1000,424400
SHB,20090423,17.2000,17.2000,17.2000,17.2000,682600
SHB,20090424,18.0000,18.2000,16.1000,16.9000,2011700
SHB,20090427,15.9000,17.5000,15.9000,17.3000,1312000
SHB,20090428,17.0000,17.4000,16.5000,17.3000,1034100
SHB,20090429,17.3000,17.3000,17.0000,17.1000,931300
SHB,20090504,18.1000,18.4000,17.8000,18.4000,2145900
SHB,20090505,19.6000,19.6000,19.0000,19.4000,1739600
SHB,20090506,19.0000,20.2000,18.3000,18.4000,814900
SHB,20090507,19.8000,20.0000,18.7000,19.7000,1194800
SHB,20090508,19.5000,19.5000,18.2000,18.8000,1997000
SHB,20090511,19.2000,19.2000,18.1000,18.5000,1146500
SHB,20090512,18.5000,18.8000,17.8000,18.6000,1145200
SHB,20090513,18.7000,19.0000,18.4000,18.6000,792100
SHB,20090514,17.8000,18.3000,17.4000,18.2000,646100
SHB,20090515,18.5000,19.1000,18.0000,19.1000,1343100
SHB,20090518,19.1000,19.1000,18.7000,18.9000,1406100
SHB,20090519,20.2000,20.2000,19.2000,20.2000,2239500
SHB,20090520,21.1000,21.4000,20.2000,21.3000,1583300
SHB,20090521,21.5000,22.4000,20.9000,22.4000,1642400
SHB,20090522,22.7000,23.0000,21.0000,22.0000,1236700
SHB,20090525,22.8000,23.3000,21.0000,23.3000,1349900
SHB,20090526,24.7000,24.7000,23.3000,24.6000,1455100
SHB,20090527,25.0000,25.3000,24.0000,24.6000,1309300
SHB,20090528,24.5000,24.5000,23.2000,23.3000,1379400
SHB,20090529,23.9000,25.2000,23.6000,25.2000,2490700
SHB,20090601,26.8000,26.8000,26.0000,26.8000,794400
SHB,20090602,28.6000,28.6000,28.5000,28.6000,1299400
SHB,20090603,30.0000,30.6000,28.6000,30.6000,1870100
SHB,20090604,29.9000,31.9000,29.9000,31.9000,1375000
SHB,20090605,33.9000,33.9000,33.8000,33.9000,1878000
SHB,20090608,36.2000,36.2000,35.9000,36.2000,1800100
SHB,20090609,38.6000,38.7000,36.0000,38.7000,2388300
SHB,20090610,40.0000,40.0000,35.4000,37.9000,2480500
SHB,20090611,37.5000,39.5000,36.5000,39.5000,1969600
SHB,20090612,39.5000,41.6000,38.0000,39.0000,1751300
SHB,20090615,39.5000,40.5000,37.2000,40.5000,3651900
SHB,20090616,38.4000,39.5000,35.8000,35.8000,1204400
SHB,20090617,34.0000,37.0000,34.0000,36.5000,1894700
SHB,20090618,36.0000,37.0000,34.7000,35.7000,1071600
SHB,20090619,36.5000,37.0000,34.9000,35.1000,782500
SHB,20090622,35.8000,35.8000,33.3000,33.3000,225300
SHB,20090623,31.1000,31.1000,31.1000,31.1000,46200
SHB,20090624,29.0000,33.2000,29.0000,33.2000,1644400
SHB,20090625,34.0000,34.0000,31.0000,31.9000,983400
SHB,20090626,33.3000,33.3000,31.2000,32.7000,880500
SHB,20090629,33.0000,33.0000,32.0000,32.8000,622800
SHB,20090630,33.0000,34.5000,31.0000,32.0000,655200
SHB,20090701,31.0000,31.5000,30.7000,30.7000,919900
SHB,20090702,30.0000,32.1000,29.0000,31.0000,846800
SHB,20090703,30.6000,30.6000,29.0000,30.4000,539000
SHB,20090706,31.0000,32.2000,30.9000,32.2000,801500
SHB,20090707,33.5000,33.8000,32.0000,32.2000,516900
SHB,20090708,32.0000,32.3000,31.2000,31.9000,325900
SHB,20090709,31.9000,32.4000,31.5000,31.6000,287700
SHB,20090710,32.3000,34.1000,32.3000,34.1000,3817100
SHB,20090713,36.0000,36.2000,35.6000,35.6000,3283100
SHB,20090714,36.2000,37.0000,33.5000,34.0000,840400
SHB,20090715,34.0000,37.2000,33.0000,35.6000,1092800
SHB,20090716,37.0000,37.0000,34.8000,35.4000,354700
SHB,20090717,36.2000,36.2000,33.4000,33.5000,321500
SHB,20090720,33.5000,33.5000,31.8000,31.9000,261600
SHB,20090721,31.9000,32.9000,31.1000,32.0000,349900
SHB,20090722,32.6000,32.8000,31.0000,32.4000,333600
SHB,20090723,32.6000,34.4000,31.8000,34.4000,645100
SHB,20090724,35.7000,35.7000,35.0000,35.7000,1230600
SHB,20090727,38.1000,38.1000,36.0000,37.7000,1534400
SHB,20090728,38.5000,38.5000,35.0000,35.4000,1076100
SHB,20090729,34.6000,37.0000,34.5000,35.0000,783300
SHB,20090730,34.1000,35.7000,33.4000,34.0000,825300
SHB,20090731,34.5000,35.5000,34.2000,34.6000,930300
SHB,20090803,35.8000,35.8000,33.7000,33.7000,546300
SHB,20090804,35.0000,35.7000,34.2000,34.7000,656700
SHB,20090805,34.7000,35.4000,34.1000,34.4000,664000
SHB,20090806,34.4000,34.4000,32.5000,32.8000,2494700
SHB,20090807,32.0000,32.3000,31.2000,31.3000,3247700
SHB,20090810,31.3000,33.7000,31.0000,32.4000,2357600
SHB,20090811,33.0000,33.3000,31.9000,32.2000,1410500
SHB,20090812,32.2000,32.5000,31.7000,31.7000,2612700
SHB,20090813,32.6000,33.8000,31.8000,32.2000,2578700
SHB,20090814,9.8157,9.9677,9.5726,9.7246,2337000
SHB,20090817,9.6942,9.7549,9.4207,9.5726,1432100
SHB,20090818,9.5422,9.5422,9.2687,9.4207,1680800
